order_id,traveler_id,order_date,reason,destination_country_id,execution_date,status,voluntary_departure
11303,94537,2025-06-16,Unauthorized Work,2,,Stayed,0
11304,37208,2025-10-10,Unauthorized Work,3,,Issued,0
11305,126619,2025-12-14,Visa Overstay,18,,Issued,0
11306,115263,2025-03-20,Fraudulent Documents,1,2025-04-04,Executed,1
11307,26229,2025-07-22,Visa Overstay,1,,Stayed,0
11308,89335,2025-04-17,Visa Overstay,1,,Appealed,0
11309,41171,2025-02-01,Unauthorized Work,17,,Appealed,0
11310,35238,2025-06-09,Security Threat,1,,Appealed,0
11311,76941,2025-06-28,Security Threat,5,,Issued,0
11312,67438,2025-11-25,Visa Overstay,3,,Appealed,0
11313,125927,2025-07-09,Fraudulent Documents,1,2025-08-12,Executed,1
11314,147447,2025-09-23,Failed Asylum,16,,Issued,0
11315,140155,2025-12-08,Visa Overstay,16,,Appealed,1
11316,49371,2025-04-16,Visa Overstay,4,,Stayed,0
11317,122475,2025-03-28,Visa Overstay,1,,Stayed,1
11318,14020,2025-05-06,Unauthorized Work,1,2025-06-11,Executed,1
11319,87562,2025-01-23,Failed Asylum,3,,Issued,1
11320,72346,2025-07-26,Security Threat,3,,Appealed,0
11321,80574,2025-01-02,Unauthorized Work,16,,Appealed,0
11322,88493,2025-04-02,Fraudulent Documents,41,,Issued,0
11323,123121,2025-03-22,Failed Asylum,19,,Issued,0
11324,33231,2025-05-23,Other,22,,Appealed,1
11325,69463,2025-06-27,Visa Overstay,16,,Cancelled,0
11326,7988,2025-07-11,Failed Asylum,17,,Issued,0
11327,136115,2025-09-17,Failed Asylum,17,,Stayed,0
11328,41193,2025-12-13,Criminal Offense,1,,Issued,0
11329,28516,2025-08-17,Visa Overstay,3,,Issued,0
11330,59575,2025-12-09,Failed Asylum,22,,Issued,1
11331,107615,2025-07-02,Visa Overstay,1,,Appealed,0
11332,143409,2025-05-25,Failed Asylum,19,2025-06-27,Executed,0
11333,72456,2025-10-27,Security Threat,3,,Issued,0
11334,89486,2025-04-23,Failed Asylum,18,,Stayed,0
11335,20009,2025-03-04,Visa Overstay,1,,Appealed,1
11336,123715,2025-10-04,Other,30,2025-12-10,Executed,0
11337,8121,2025-01-07,Unauthorized Work,1,2025-02-28,Executed,1
11338,95863,2025-08-06,Trafficking Involvement,16,,Cancelled,0
11339,112577,2025-09-14,Criminal Offense,1,2025-10-20,Executed,0
11340,94409,2025-03-17,Unauthorized Work,3,2025-04-25,Executed,0
11341,120307,2025-08-16,Criminal Offense,1,,Issued,0
11342,85804,2025-04-14,Criminal Offense,3,2025-07-11,Executed,1
11343,3640,2025-06-23,Failed Asylum,3,2025-07-02,Executed,0
11344,100514,2025-03-11,Failed Asylum,27,2025-05-16,Executed,0
11345,38205,2025-03-27,Failed Asylum,41,2025-05-30,Executed,0
11346,18252,2025-12-18,Failed Asylum,6,,Appealed,0
11347,2086,2025-10-10,Failed Asylum,17,2025-12-27,Executed,0
11348,105957,2025-10-03,Visa Overstay,27,,Appealed,1
11349,113115,2025-08-28,Security Threat,1,2025-11-18,Executed,0
11350,141677,2025-05-02,Visa Overstay,5,2025-06-16,Executed,0
11351,112091,2025-04-13,Criminal Offense,1,,Appealed,0
11352,104881,2025-10-13,Failed Asylum,19,2025-12-05,Executed,1
11353,118804,2025-12-10,Other,8,,Issued,0
11354,24337,2025-06-21,Visa Overstay,17,,Appealed,0
11355,22937,2025-03-17,Criminal Offense,16,,Appealed,0
11356,117232,2025-05-15,Visa Overstay,5,2025-06-08,Executed,0
11357,68639,2025-04-18,Failed Asylum,22,,Issued,0
11358,113794,2025-08-06,Visa Overstay,1,2025-09-14,Executed,0
11359,17159,2025-04-18,Criminal Offense,3,2025-05-30,Executed,1
11360,2426,2025-02-05,Failed Asylum,1,,Cancelled,0
11361,130549,2025-01-01,Visa Overstay,1,2025-03-10,Executed,0
11362,56577,2025-08-14,Visa Overstay,1,2025-10-05,Executed,0
11363,3803,2025-11-05,Visa Overstay,17,,Issued,1
11364,10567,2025-04-01,Fraudulent Documents,20,2025-04-22,Executed,0
11365,29667,2025-09-15,Unauthorized Work,26,,Issued,0
11366,122194,2025-05-18,Criminal Offense,2,,Cancelled,0
11367,55827,2025-11-21,Visa Overstay,8,,Stayed,0
11368,119181,2025-03-17,Visa Overstay,26,2025-04-27,Executed,0
11369,85292,2025-09-09,Failed Asylum,3,,Appealed,1
11370,87022,2025-09-27,Visa Overstay,4,2025-12-26,Executed,0
11371,133361,2025-06-01,Visa Overstay,1,2025-08-09,Executed,0
11372,2761,2025-07-06,Criminal Offense,16,,Appealed,0
11373,118514,2025-06-26,Visa Overstay,3,2025-09-16,Executed,0
11374,40102,2025-04-12,Visa Overstay,3,,Appealed,1
11375,96592,2025-04-11,Visa Overstay,1,,Issued,0
11376,141344,2025-11-09,Failed Asylum,17,2025-11-16,Executed,0
11377,79727,2025-11-18,Fraudulent Documents,4,,Appealed,0
11378,74913,2025-07-05,Failed Asylum,23,2025-08-20,Executed,0
11379,100244,2025-05-14,Unauthorized Work,42,,Cancelled,0
11380,99849,2025-05-16,Visa Overstay,3,,Cancelled,0
11381,54142,2025-12-04,Visa Overstay,1,,Cancelled,0
11382,135089,2025-12-08,Visa Overstay,43,,Appealed,1
11383,143476,2025-12-18,Visa Overstay,19,,Appealed,1
11384,75065,2025-07-14,Unauthorized Work,1,,Stayed,1
11385,96922,2025-04-06,Visa Overstay,19,2025-05-27,Executed,1
11386,103345,2025-04-11,Visa Overstay,5,,Issued,1
11387,91812,2025-03-03,Visa Overstay,1,,Appealed,0
11388,26332,2025-04-03,Visa Overstay,1,,Stayed,0
11389,75547,2025-05-22,Failed Asylum,3,2025-06-05,Executed,0
11390,133996,2025-06-20,Fraudulent Documents,1,2025-08-22,Executed,0
11391,98080,2025-01-21,Visa Overstay,6,2025-04-13,Executed,0
11392,121451,2025-03-18,Visa Overstay,2,,Appealed,1
11393,52227,2025-01-24,Visa Overstay,16,,Appealed,0
11394,72439,2025-08-14,Failed Asylum,3,,Issued,0
11395,38558,2025-10-17,Failed Asylum,3,,Stayed,0
11396,147076,2025-09-23,Failed Asylum,3,2025-12-18,Executed,0
11397,89141,2025-07-14,Visa Overstay,3,2025-09-05,Executed,0
11398,128192,2025-05-15,Fraudulent Documents,1,2025-08-13,Executed,0
11399,120808,2025-09-22,Trafficking Involvement,42,2025-11-28,Executed,0
11400,33220,2025-01-02,Fraudulent Documents,16,,Cancelled,0
11401,7430,2025-10-12,Visa Overstay,6,,Issued,0
11402,139249,2025-04-14,Failed Asylum,1,,Issued,0
11403,131000,2025-06-03,Failed Asylum,3,,Issued,0
11404,132479,2025-04-08,Fraudulent Documents,2,,Appealed,0
11405,82350,2025-05-22,Trafficking Involvement,6,2025-08-08,Executed,0
11406,136198,2025-08-04,Criminal Offense,3,,Issued,0
11407,15348,2025-05-14,Fraudulent Documents,1,,Stayed,0
11408,73560,2025-12-01,Unauthorized Work,3,2025-12-10,Executed,0
11409,100154,2025-07-19,Failed Asylum,42,,Issued,0
11410,79209,2025-07-08,Visa Overstay,3,2025-08-24,Executed,0
11411,81402,2025-10-10,Failed Asylum,3,2025-10-18,Executed,0
11412,109866,2025-02-07,Visa Overstay,1,2025-03-15,Executed,0
11413,52878,2025-04-05,Unauthorized Work,1,,Stayed,0
11414,61308,2025-02-05,Fraudulent Documents,1,,Stayed,0
11415,19278,2025-07-22,Failed Asylum,3,,Issued,0
11416,139476,2025-02-24,Unauthorized Work,42,,Appealed,0
11417,124632,2025-06-08,Visa Overstay,3,2025-06-29,Executed,0
11418,5784,2025-10-17,Security Threat,3,2025-11-26,Executed,0
11419,108622,2025-10-07,Failed Asylum,1,,Appealed,0
11420,110394,2025-04-08,Visa Overstay,3,2025-06-20,Executed,1
11421,138588,2025-02-14,Visa Overstay,42,2025-03-15,Executed,0
11422,50519,2025-04-12,Visa Overstay,18,,Issued,0
11423,140404,2025-08-13,Fraudulent Documents,19,,Issued,0
11424,122793,2025-05-18,Failed Asylum,3,,Appealed,0
11425,117169,2025-12-10,Visa Overstay,3,,Appealed,0
11426,106603,2025-07-24,Fraudulent Documents,16,,Appealed,0
11427,59555,2025-05-12,Visa Overstay,13,,Appealed,0
11428,52270,2025-08-15,Unauthorized Work,3,2025-08-27,Executed,0
11429,78625,2025-03-05,Security Threat,3,,Issued,0
11430,104550,2025-01-11,Security Threat,23,2025-03-24,Executed,0
11431,87512,2025-05-06,Unauthorized Work,1,,Appealed,0
11432,52508,2025-09-28,Visa Overstay,3,2025-11-03,Executed,0
11433,50824,2025-06-23,Visa Overstay,17,2025-08-03,Executed,1
11434,50259,2025-07-07,Failed Asylum,3,,Appealed,0
11435,146867,2025-12-01,Failed Asylum,42,,Issued,0
11436,146603,2025-05-17,Fraudulent Documents,3,,Appealed,1
11437,29440,2025-01-02,Fraudulent Documents,5,2025-03-14,Executed,0
11438,25201,2025-10-10,Visa Overstay,16,,Stayed,0
11439,115927,2025-03-07,Trafficking Involvement,3,,Stayed,0
11440,36083,2025-12-01,Visa Overstay,6,,Appealed,0
11441,114946,2025-06-27,Visa Overstay,3,,Cancelled,1
11442,86704,2025-04-02,Failed Asylum,3,2025-05-15,Executed,0
11443,84176,2025-07-02,Visa Overstay,5,,Cancelled,0
11444,120790,2025-12-07,Fraudulent Documents,2,,Stayed,0
11445,13777,2025-08-04,Visa Overstay,1,,Cancelled,0
11446,149785,2025-06-07,Visa Overstay,2,2025-08-22,Executed,0
11447,56272,2025-02-16,Failed Asylum,18,,Cancelled,0
11448,61757,2025-10-25,Visa Overstay,26,,Stayed,0
11449,44546,2025-09-25,Unauthorized Work,1,2025-10-19,Executed,0
11450,42226,2025-08-13,Visa Overstay,14,,Stayed,1
11451,44183,2025-05-06,Failed Asylum,17,,Cancelled,1
11452,97965,2025-01-27,Failed Asylum,22,2025-03-15,Executed,0
11453,39029,2025-03-08,Failed Asylum,18,,Appealed,0
11454,111769,2025-12-09,Failed Asylum,8,,Appealed,0
11455,129352,2025-09-26,Other,3,2025-10-31,Executed,1
11456,59963,2025-07-13,Criminal Offense,19,,Stayed,0
11457,122267,2025-11-05,Security Threat,18,2025-12-03,Executed,0
11458,78443,2025-08-19,Failed Asylum,3,2025-10-14,Executed,1
11459,60859,2025-10-02,Visa Overstay,5,2025-11-05,Executed,0
11460,34142,2025-06-16,Visa Overstay,16,2025-09-13,Executed,0
11461,123500,2025-07-26,Visa Overstay,4,2025-10-10,Executed,1
11462,55317,2025-04-14,Failed Asylum,3,2025-06-04,Executed,0
11463,56090,2025-09-24,Criminal Offense,3,2025-10-16,Executed,0
11464,58168,2025-05-01,Visa Overstay,2,2025-07-12,Executed,0
11465,138763,2025-01-18,Visa Overstay,6,,Cancelled,0
11466,84216,2025-04-06,Failed Asylum,16,,Stayed,0
11467,38238,2025-01-20,Criminal Offense,3,,Stayed,0
11468,41759,2025-07-11,Failed Asylum,23,,Stayed,0
11469,34503,2025-08-07,Failed Asylum,22,,Appealed,0
11470,58717,2025-07-06,Security Threat,17,2025-08-21,Executed,0
11471,138666,2025-05-16,Other,6,,Stayed,0
11472,113820,2025-10-01,Visa Overstay,18,2025-10-10,Executed,0
11473,6939,2025-05-09,Fraudulent Documents,16,,Appealed,0
11474,81739,2025-07-11,Failed Asylum,3,,Stayed,0
11475,58715,2025-02-03,Criminal Offense,3,,Issued,0
11476,79723,2025-01-12,Security Threat,1,,Cancelled,0
11477,33969,2025-11-14,Failed Asylum,3,,Appealed,0
11478,149590,2025-05-02,Failed Asylum,3,,Stayed,0
11479,148433,2025-11-01,Failed Asylum,1,,Issued,0
11480,44170,2025-11-12,Failed Asylum,3,,Issued,0
11481,82677,2025-11-26,Visa Overstay,26,,Issued,0
11482,29963,2025-02-03,Failed Asylum,3,,Issued,0
11483,39217,2025-04-04,Trafficking Involvement,18,2025-06-09,Executed,0
11484,115129,2025-02-13,Visa Overstay,21,,Issued,0
11485,93768,2025-08-06,Unauthorized Work,2,,Appealed,0
11486,94847,2025-10-25,Unauthorized Work,1,,Appealed,0
11487,85893,2025-06-16,Visa Overstay,23,2025-07-10,Executed,1
11488,27496,2025-03-25,Visa Overstay,3,2025-05-07,Executed,0
11489,58280,2025-06-11,Failed Asylum,3,,Appealed,0
11490,125889,2025-08-11,Visa Overstay,1,,Stayed,0
11491,62039,2025-02-27,Visa Overstay,1,,Appealed,0
11492,144611,2025-07-17,Visa Overstay,1,2025-09-24,Executed,0
11493,100393,2025-11-19,Visa Overstay,2,,Stayed,1
11494,42644,2025-02-12,Failed Asylum,42,2025-02-25,Executed,0
11495,44008,2025-04-07,Fraudulent Documents,11,,Issued,0
11496,123568,2025-12-21,Visa Overstay,16,,Issued,0
11497,76295,2025-01-21,Visa Overstay,1,,Cancelled,1
11498,3468,2025-08-13,Failed Asylum,1,,Issued,1
11499,45480,2025-06-26,Failed Asylum,3,,Issued,0
11500,139317,2025-06-24,Visa Overstay,2,,Appealed,0
11501,17203,2025-04-15,Visa Overstay,19,2025-06-06,Executed,1
11502,114731,2025-06-14,Visa Overstay,1,,Appealed,0
11503,44974,2025-12-22,Visa Overstay,22,,Issued,1
11504,125028,2025-05-02,Visa Overstay,7,2025-06-21,Executed,0
11505,34849,2025-12-02,Fraudulent Documents,1,,Issued,0
11506,73098,2025-04-06,Visa Overstay,1,2025-06-22,Executed,0
11507,874,2025-08-22,Fraudulent Documents,1,,Stayed,0
11508,123895,2025-07-12,Trafficking Involvement,1,,Appealed,0
11509,26883,2025-03-09,Visa Overstay,1,,Appealed,0
11510,36867,2025-01-02,Fraudulent Documents,1,,Cancelled,0
11511,102792,2025-04-18,Visa Overstay,1,2025-07-09,Executed,1
11512,25903,2025-11-13,Failed Asylum,16,2025-12-21,Executed,0
11513,1525,2025-03-11,Failed Asylum,3,,Cancelled,1
11514,44282,2025-11-01,Trafficking Involvement,1,,Appealed,0
11515,36291,2025-03-01,Visa Overstay,2,2025-03-20,Executed,0
11516,71805,2025-05-26,Failed Asylum,3,,Appealed,1
11517,137985,2025-02-21,Visa Overstay,3,2025-03-30,Executed,0
11518,110000,2025-10-09,Visa Overstay,1,,Appealed,0
11519,72870,2025-11-05,Security Threat,4,2025-11-16,Executed,0
11520,14663,2025-10-09,Visa Overstay,1,2025-11-16,Executed,0
11521,80615,2025-03-02,Visa Overstay,1,,Cancelled,0
11522,136596,2025-01-26,Other,1,2025-03-29,Executed,0
11523,57793,2025-12-14,Failed Asylum,3,,Issued,0
11524,86416,2025-09-20,Failed Asylum,22,,Cancelled,0
11525,59182,2025-05-26,Criminal Offense,6,,Stayed,1
11526,67857,2025-07-22,Fraudulent Documents,1,,Appealed,0
11527,42374,2025-01-25,Criminal Offense,1,,Cancelled,0
11528,86930,2025-01-12,Visa Overstay,6,2025-01-31,Executed,0
11529,3218,2025-06-24,Visa Overstay,4,2025-09-20,Executed,0
11530,64110,2025-08-14,Failed Asylum,22,,Cancelled,0
11531,112769,2025-08-02,Failed Asylum,1,,Issued,0
11532,85822,2025-06-06,Failed Asylum,3,,Appealed,0
11533,79769,2025-05-25,Visa Overstay,3,,Appealed,1
11534,15054,2025-04-04,Visa Overstay,1,,Issued,0
11535,110318,2025-10-03,Visa Overstay,43,,Stayed,0
11536,63128,2025-07-11,Failed Asylum,3,,Appealed,0
11537,87296,2025-07-23,Visa Overstay,30,2025-10-17,Executed,0
11538,132022,2025-02-01,Failed Asylum,3,2025-03-05,Executed,0
11539,52753,2025-02-09,Failed Asylum,18,,Appealed,0
11540,4784,2025-12-10,Visa Overstay,3,,Issued,0
11541,26500,2025-10-24,Failed Asylum,23,,Stayed,1
11542,113693,2025-06-18,Failed Asylum,16,,Issued,0
11543,140627,2025-09-01,Security Threat,1,,Cancelled,0
11544,144768,2025-09-08,Visa Overstay,3,2025-12-04,Executed,0
11545,63508,2025-03-12,Visa Overstay,19,,Appealed,0
11546,59869,2025-11-20,Visa Overstay,1,,Issued,0
11547,5900,2025-12-06,Other,5,,Stayed,0
11548,120824,2025-12-09,Criminal Offense,1,,Stayed,0
11549,27200,2025-03-07,Other,18,,Stayed,0
11550,12116,2025-01-28,Other,2,2025-02-15,Executed,1
11551,82811,2025-11-14,Unauthorized Work,17,,Issued,0
11552,81515,2025-04-19,Visa Overstay,1,2025-06-29,Executed,0
11553,17010,2025-05-19,Failed Asylum,3,,Stayed,0
11554,5082,2025-08-17,Unauthorized Work,2,2025-10-14,Executed,0
11555,98248,2025-05-11,Failed Asylum,3,2025-06-20,Executed,0
11556,126049,2025-01-19,Security Threat,1,,Appealed,0
11557,143669,2025-05-07,Failed Asylum,3,,Issued,0
11558,86619,2025-03-17,Unauthorized Work,3,,Appealed,0
11559,19885,2025-10-13,Fraudulent Documents,1,,Appealed,0
11560,85862,2025-04-20,Visa Overstay,2,,Appealed,0
11561,144005,2025-09-13,Failed Asylum,3,,Appealed,0
11562,17334,2025-01-15,Failed Asylum,23,,Cancelled,1
11563,37311,2025-12-11,Unauthorized Work,19,,Cancelled,0
11564,31622,2025-04-25,Security Threat,43,,Appealed,0
11565,100673,2025-05-02,Trafficking Involvement,22,,Cancelled,0
11566,148667,2025-02-18,Visa Overstay,3,,Issued,1
11567,120979,2025-02-08,Visa Overstay,18,,Cancelled,1
11568,110832,2025-11-26,Unauthorized Work,3,,Issued,0
11569,6708,2025-11-02,Failed Asylum,16,,Appealed,0
11570,123301,2025-04-22,Visa Overstay,21,,Cancelled,0
11571,19758,2025-02-26,Visa Overstay,1,,Appealed,0
11572,86799,2025-01-04,Trafficking Involvement,19,,Cancelled,0
11573,29845,2025-05-04,Visa Overstay,3,,Appealed,0
11574,85423,2025-10-11,Visa Overstay,8,2025-11-20,Executed,0
11575,19565,2025-07-10,Visa Overstay,3,2025-08-01,Executed,0
11576,121461,2025-07-15,Fraudulent Documents,4,,Issued,0
11577,17966,2025-11-07,Other,41,2025-12-02,Executed,0
11578,51121,2025-04-23,Failed Asylum,1,2025-06-14,Executed,0
11579,74148,2025-07-18,Visa Overstay,1,,Appealed,1
11580,147921,2025-08-04,Visa Overstay,20,,Appealed,0
11581,4421,2025-03-03,Other,6,,Stayed,1
11582,18992,2025-11-12,Visa Overstay,17,,Stayed,0
11583,28453,2025-03-01,Visa Overstay,42,,Appealed,0
11584,93335,2025-09-11,Visa Overstay,27,2025-11-29,Executed,1
11585,13954,2025-09-19,Visa Overstay,12,2025-10-25,Executed,0
11586,97796,2025-03-12,Security Threat,3,,Stayed,0
11587,149554,2025-07-10,Failed Asylum,22,,Appealed,0
11588,54094,2025-01-28,Visa Overstay,17,2025-02-23,Executed,0
11589,68343,2025-12-03,Visa Overstay,23,,Appealed,0
11590,38048,2025-02-25,Trafficking Involvement,1,2025-04-15,Executed,0
11591,49686,2025-01-17,Visa Overstay,1,,Appealed,0
11592,5994,2025-04-23,Visa Overstay,1,,Stayed,0
11593,74243,2025-03-25,Other,1,,Stayed,0
11594,72578,2025-12-22,Visa Overstay,1,,Issued,1
11595,3860,2025-02-07,Failed Asylum,3,,Issued,0
11596,45927,2025-03-09,Failed Asylum,16,,Stayed,0
11597,122453,2025-04-04,Failed Asylum,3,,Issued,0
11598,123238,2025-07-17,Trafficking Involvement,3,,Appealed,0
11599,122745,2025-05-01,Failed Asylum,17,,Issued,0
11600,133935,2025-02-22,Visa Overstay,3,,Cancelled,0
11601,46230,2025-08-01,Failed Asylum,3,,Issued,0
11602,105401,2025-10-19,Security Threat,1,2025-12-16,Executed,0
11603,45865,2025-08-01,Trafficking Involvement,1,2025-09-23,Executed,0
11604,93485,2025-10-04,Visa Overstay,1,2025-12-15,Executed,0
11605,84142,2025-09-25,Criminal Offense,16,,Issued,0
11606,1722,2025-03-24,Fraudulent Documents,25,,Issued,0
11607,20866,2025-02-03,Security Threat,2,,Issued,0
11608,100801,2025-12-13,Visa Overstay,1,,Appealed,0
11609,76103,2025-11-23,Visa Overstay,2,,Cancelled,1
11610,28044,2025-09-06,Failed Asylum,4,,Cancelled,0
11611,17323,2025-09-15,Visa Overstay,19,2025-11-26,Executed,0
11612,28377,2025-12-11,Fraudulent Documents,16,2025-12-29,Executed,0
11613,124983,2025-11-10,Criminal Offense,26,,Appealed,0
11614,80796,2025-01-28,Visa Overstay,6,,Issued,0
11615,107932,2025-01-28,Failed Asylum,3,,Stayed,0
11616,76895,2025-07-14,Failed Asylum,48,2025-09-19,Executed,0
11617,136387,2025-09-05,Trafficking Involvement,3,2025-11-13,Executed,0
11618,27219,2025-11-05,Security Threat,1,2025-11-30,Executed,0
11619,94809,2025-05-22,Failed Asylum,18,,Appealed,0
11620,118877,2025-02-13,Unauthorized Work,1,,Stayed,0
11621,133976,2025-10-07,Visa Overstay,3,2025-12-26,Executed,0
11622,104836,2025-07-24,Other,2,,Stayed,0
11623,30307,2025-01-26,Visa Overstay,1,2025-04-04,Executed,0
11624,94378,2025-09-09,Visa Overstay,1,2025-09-30,Executed,0
11625,131251,2025-12-25,Visa Overstay,1,,Appealed,0
11626,106705,2025-07-11,Visa Overstay,3,2025-07-25,Executed,0
11627,59950,2025-02-02,Visa Overstay,25,2025-03-03,Executed,0
11628,82847,2025-11-27,Visa Overstay,28,2025-12-11,Executed,0
11629,33577,2025-11-11,Criminal Offense,3,,Issued,0
11630,75949,2025-10-19,Security Threat,16,,Cancelled,0
11631,19077,2025-01-21,Failed Asylum,17,,Cancelled,0
11632,33624,2025-03-16,Visa Overstay,1,,Appealed,0
11633,144185,2025-11-20,Security Threat,3,,Issued,0
11634,19431,2025-03-20,Criminal Offense,2,,Stayed,0
11635,9961,2025-12-16,Unauthorized Work,2,,Issued,0
11636,17488,2025-01-10,Other,1,2025-02-01,Executed,0
11637,88550,2025-10-19,Visa Overstay,1,,Appealed,0
11638,141064,2025-08-14,Unauthorized Work,1,2025-08-27,Executed,0
11639,50883,2025-09-26,Security Threat,17,2025-12-22,Executed,0
11640,139071,2025-05-26,Trafficking Involvement,2,,Cancelled,0
11641,17790,2025-09-19,Failed Asylum,17,2025-11-24,Executed,0
11642,131630,2025-06-12,Failed Asylum,42,2025-08-23,Executed,0
11643,59844,2025-06-08,Visa Overstay,1,,Appealed,1
11644,51073,2025-06-04,Failed Asylum,16,2025-06-21,Executed,1
11645,128579,2025-10-01,Unauthorized Work,4,,Cancelled,0
11646,145747,2025-05-17,Fraudulent Documents,27,,Issued,0
11647,56158,2025-02-07,Visa Overstay,3,,Appealed,1
11648,102762,2025-12-02,Unauthorized Work,1,,Appealed,0
11649,133479,2025-06-26,Fraudulent Documents,2,,Appealed,0
11650,70703,2025-03-16,Criminal Offense,3,,Stayed,0
11651,75243,2025-12-21,Visa Overstay,23,,Issued,0
11652,70030,2025-01-11,Visa Overstay,19,,Stayed,1
11653,67707,2025-04-27,Unauthorized Work,18,2025-06-05,Executed,1
11654,62299,2025-11-21,Failed Asylum,3,,Appealed,0
11655,43702,2025-12-16,Visa Overstay,1,,Issued,1
11656,47778,2025-09-11,Failed Asylum,3,2025-09-23,Executed,0
11657,133121,2025-02-09,Fraudulent Documents,1,,Appealed,0
11658,98065,2025-08-15,Visa Overstay,18,,Appealed,0
11659,20590,2025-08-26,Fraudulent Documents,16,2025-09-07,Executed,0
11660,52109,2025-08-24,Visa Overstay,1,2025-11-16,Executed,0
11661,67471,2025-11-14,Visa Overstay,5,,Issued,0
11662,12476,2025-04-14,Criminal Offense,18,2025-05-08,Executed,0
11663,142714,2025-05-02,Failed Asylum,3,,Cancelled,0
11664,30853,2025-08-15,Visa Overstay,1,,Issued,0
11665,93382,2025-10-27,Criminal Offense,1,2025-12-28,Executed,0
11666,45789,2025-09-13,Failed Asylum,3,2025-10-22,Executed,0
11667,124842,2025-05-05,Failed Asylum,18,,Stayed,0
11668,139715,2025-01-06,Fraudulent Documents,1,,Issued,0
11669,19921,2025-11-19,Fraudulent Documents,3,,Issued,0
11670,66227,2025-10-12,Criminal Offense,3,2025-11-25,Executed,0
11671,111721,2025-11-05,Visa Overstay,1,,Issued,0
11672,85212,2025-12-23,Fraudulent Documents,1,,Issued,0
11673,122038,2025-02-03,Security Threat,1,,Issued,0
11674,78093,2025-10-03,Other,3,2025-11-17,Executed,1
11675,127599,2025-07-16,Unauthorized Work,20,2025-10-06,Executed,1
11676,8713,2025-11-27,Visa Overstay,3,,Issued,0
11677,58967,2025-09-20,Visa Overstay,1,,Appealed,1
11678,147454,2025-08-17,Fraudulent Documents,1,2025-10-02,Executed,0
11679,60096,2025-09-10,Unauthorized Work,1,2025-12-07,Executed,0
11680,42053,2025-03-07,Visa Overstay,2,,Appealed,1
11681,107694,2025-05-04,Visa Overstay,1,2025-07-20,Executed,0
11682,100548,2025-09-21,Failed Asylum,3,,Issued,0
11683,83850,2025-06-07,Visa Overstay,1,,Cancelled,0
11684,116698,2025-02-16,Visa Overstay,19,,Issued,1
11685,106901,2025-03-03,Visa Overstay,22,,Appealed,0
11686,136029,2025-12-17,Failed Asylum,3,,Issued,0
11687,125931,2025-10-14,Failed Asylum,18,,Issued,0
11688,28876,2025-06-07,Criminal Offense,18,,Issued,0
11689,112694,2025-05-19,Visa Overstay,2,,Appealed,1
11690,93561,2025-02-16,Visa Overstay,26,2025-03-24,Executed,0
11691,5645,2025-02-11,Criminal Offense,16,,Stayed,0
11692,31681,2025-12-22,Criminal Offense,1,,Stayed,0
11693,64947,2025-05-03,Criminal Offense,1,,Appealed,0
11694,117509,2025-07-12,Failed Asylum,19,,Stayed,0
11695,27620,2025-10-22,Unauthorized Work,26,2025-12-05,Executed,0
11696,64667,2025-05-26,Visa Overstay,2,,Appealed,0
11697,105281,2025-03-23,Unauthorized Work,3,,Cancelled,0
11698,1489,2025-10-02,Security Threat,27,,Appealed,0
11699,42949,2025-01-19,Criminal Offense,22,,Appealed,0
11700,125631,2025-12-28,Visa Overstay,3,,Issued,0
11701,80018,2025-09-28,Criminal Offense,19,,Stayed,0
11702,145278,2025-03-25,Visa Overstay,48,2025-06-14,Executed,1
11703,126773,2025-12-07,Failed Asylum,3,,Issued,0
11704,36982,2025-04-21,Visa Overstay,1,,Stayed,0
11705,85219,2025-08-17,Failed Asylum,3,,Cancelled,0
11706,67749,2025-12-07,Visa Overstay,6,,Cancelled,1
11707,37061,2025-01-01,Failed Asylum,3,,Issued,0
11708,139128,2025-06-26,Visa Overstay,20,2025-08-19,Executed,0
11709,36860,2025-02-13,Security Threat,3,,Appealed,0
11710,43909,2025-07-23,Security Threat,1,,Cancelled,0
11711,144307,2025-04-06,Visa Overstay,19,,Appealed,0
11712,93077,2025-11-15,Security Threat,2,,Issued,0
11713,93890,2025-07-18,Fraudulent Documents,3,2025-08-01,Executed,0
11714,67678,2025-04-23,Failed Asylum,3,2025-06-17,Executed,0
11715,120146,2025-11-10,Failed Asylum,28,,Appealed,1
11716,65694,2025-01-12,Failed Asylum,18,,Appealed,1
11717,114092,2025-08-17,Criminal Offense,1,,Appealed,0
11718,1458,2025-03-22,Unauthorized Work,19,2025-06-04,Executed,0
11719,461,2025-06-02,Trafficking Involvement,1,,Stayed,0
11720,122845,2025-03-21,Visa Overstay,3,,Issued,1
11721,70493,2025-08-19,Trafficking Involvement,1,2025-09-15,Executed,0
11722,132806,2025-02-24,Criminal Offense,2,,Cancelled,0
11723,96817,2025-12-27,Criminal Offense,1,,Appealed,1
11724,74974,2025-09-01,Failed Asylum,17,,Cancelled,0
11725,27047,2025-11-21,Failed Asylum,17,,Stayed,0
11726,41517,2025-01-15,Unauthorized Work,1,2025-03-17,Executed,0
11727,84549,2025-11-26,Criminal Offense,30,,Cancelled,1
11728,85173,2025-02-08,Failed Asylum,3,,Issued,0
11729,120921,2025-02-06,Failed Asylum,3,,Cancelled,0
11730,7858,2025-02-04,Visa Overstay,16,,Appealed,1
